run,turn,card_id,choice,resources,security,moral,progress
6,84,39,1,-64,145,-40,132
6,85,28,0,-74,145,-30,132
6,86,11,1,-69,145,-30,132
6,87,20,1,-69,150,-45,132
6,88,13,0,-69,150,-45,137
6,89,37,0,-81,160,-45,137
6,90,15,1,-81,165,-45,137
6,91,29,0,-91,165,-40,137
6,92,28,1,-81,165,-40,137
6,93,15,0,-61,160,-40,137
6,94,16,0,-71,165,-40,137
6,95,8,0,-71,170,-50,137
6,96,29,0,-81,170,-45,137
6,97,12,1,-76,170,-45,137
6,98,45,0,-76,170,-45,142
6,99,37,0,-88,180,-45,142
7,0,22,1,50,55,40,50
7,1,45,0,50,55,40,55
7,2,23,1,60,55,35,55
7,3,22,1,60,60,25,55
7,4,25,0,60,55,35,55
7,5,43,1,60,55,40,40
7,6,2,0,50,55,45,40
7,7,43,0,70,55,35,40
7,8,15,0,90,50,35,40
7,9,15,1,90,55,35,40
7,10,15,0,110,50,35,40
7,11,42,0,102,50,35,50
7,12,2,1,107,50,25,50
7,13,15,0,127,45,25,50
7,14,10,0,122,50,25,50
7,15,14,0,122,50,25,55
7,16,4,1,132,50,25,50
7,17,16,0,122,55,25,50
7,18,13,1,127,60,25,50
7,19,16,1,127,60,15,50
7,20,4,1,137,60,15,45
7,21,23,1,147,60,10,45
7,22,16,1,147,60,0,45
7,23,3,0,162,60,-5,45
7,24,40,1,162,50,5,45
7,25,26,0,157,50,5,50
7,26,2,0,147,50,10,50
7,27,21,0,142,50,25,50
7,28,1,0,152,50,10,50
7,29,16,0,142,55,10,50
7,30,30,0,142,55,0,60
7,31,30,0,142,55,-10,70
7,32,5,0,137,55,-5,70
7,33,43,1,137,55,0,55
7,34,48,0,127,55,0,60
7,35,20,1,127,60,-15,60
7,36,22,0,122,60,-10,60
7,37,30,0,122,60,-20,70
7,38,26,1,132,60,-25,70
7,39,1,1,124,60,-20,70
7,40,29,0,114,60,-15,70
7,41,5,0,109,60,-10,70
7,42,8,0,109,65,-20,70
7,43,24,0,104,65,-15,70
7,44,14,1,104,70,-15,70
7,45,8,0,104,75,-25,70
7,46,3,0,119,75,-30,70
7,47,42,0,111,75,-30,80
7,48,37,1,121,75,-30,80
7,49,38,1,126,75,-30,80
7,50,5,0,121,75,-25,80
7,51,5,0,116,75,-20,80
7,52,4,1,126,75,-20,75
7,53,27,1,126,80,-25,75
7,54,20,0,121,80,-10,75
7,55,20,0,116,80,5,75
7,56,48,0,106,80,5,80
7,57,21,0,101,80,20,80
7,58,16,1,101,80,10,80
7,59,7,0,86,85,10,80
7,60,2,1,91,85,0,80
7,61,8,0,91,90,-10,80
7,62,16,0,81,95,-10,80
7,63,13,0,81,95,-10,85
7,64,20,0,76,95,5,85
7,65,21,1,76,100,-10,85
7,66,16,0,66,105,-10,85
7,67,14,0,66,105,-10,90
7,68,7,1,71,105,-10,85
7,69,25,1,71,110,-20,85
7,70,2,0,61,110,-15,85
7,71,26,1,71,110,-20,85
7,72,43,1,71,110,-15,70
7,73,39,1,76,110,-15,65
7,74,25,1,76,115,-25,65
7,75,4,0,61,120,-25,65
7,76,30,0,61,120,-35,75
7,77,46,1,66,120,-35,70
7,78,2,1,71,120,-45,70
7,79,25,0,71,115,-35,70
7,80,15,0,91,110,-35,70
7,81,5,0,86,110,-30,70
7,82,41,0,76,120,-30,70
7,83,27,0,86,105,-30,70
7,84,43,0,106,105,-40,70
7,85,44,0,106,105,-30,75
7,86,42,0,98,105,-30,85
7,87,2,0,88,105,-25,85
7,88,4,1,98,105,-25,80
7,89,28,0,88,105,-15,80
7,90,16,0,78,110,-15,80
7,91,27,0,88,95,-15,80
7,92,24,0,83,95,-10,80
7,93,9,1,88,95,-10,80
7,94,23,0,83,85,-10,85
7,95,41,0,73,95,-10,85
7,96,3,0,88,95,-15,85
7,97,10,0,83,100,-15,85
7,98,23,0,78,90,-15,90
7,99,9,0,73,90,-15,95
8,0,12,1,55,50,50,50
8,1,23,1,65,50,45,50
8,2,25,1,65,55,35,50
8,3,12,1,70,55,35,50
8,4,12,1,75,55,35,50
8,5,4,0,60,60,35,50
8,6,12,1,65,60,35,50
8,7,5,1,70,60,25,50
8,8,10,1,90,60,15,50
8,9,13,1,95,65,15,50
8,10,41,1,100,55,15,50
8,11,20,0,95,55,30,50
8,12,6,0,105,55,25,50
8,13,4,0,90,60,25,50
8,14,23,0,85,50,25,55
8,15,15,1,85,55,25,55
8,16,10,0,80,60,25,55
8,17,1,1,72,60,30,55
8,18,44,0,72,60,40,60
8,19,2,0,62,60,45,60
8,20,5,1,67,60,35,60
8,21,13,0,67,60,35,65
8,22,5,0,62,60,40,65
8,23,9,1,67,60,40,65
8,24,24,1,72,60,40,65
8,25,5,1,77,60,30,65
8,26,12,0,72,70,30,65
8,27,16,1,72,70,20,65
8,28,5,0,67,70,25,65
8,29,23,1,77,70,20,65
8,30,16,1,77,70,10,65
8,31,11,0,72,70,10,67
