run,turn,card_id,choice,wealth,morale,stability,progress
22,39,21,0,10,145,45,155
22,40,27,1,10,160,40,155
22,41,43,0,30,160,30,155
22,42,37,1,40,160,30,155
22,43,12,1,45,160,30,155
22,44,44,1,50,160,30,155
22,45,46,1,55,160,30,155
22,46,7,0,40,170,30,155
22,47,15,1,40,175,30,155
22,48,10,0,30,185,30,155
22,49,38,0,20,195,30,155
22,50,44,1,25,195,30,155
22,51,20,1,25,205,15,155
22,52,14,1,25,215,15,155
22,53,22,0,15,215,25,155
22,54,57,0,15,215,25,180
22,55,26,1,25,215,20,180
22,56,40,1,25,205,30,180
22,57,3,1,15,205,30,190
22,58,41,0,5,220,30,190
22,59,48,0,5,220,30,220
22,60,27,1,5,235,25,220
22,61,42,0,-10,235,25,235
22,62,6,0,0,235,20,235
22,63,24,0,-5,235,20,235
22,64,4,1,5,235,20,235
22,65,45,1,5,245,20,235
22,66,7,1,10,245,20,235
22,67,6,1,0,245,20,245
22,68,48,1,0,245,20,245
22,69,4,1,10,245,20,245
22,70,17,1,-20,245,35,245
22,71,43,1,-20,245,40,240
22,72,37,1,-10,245,40,240
22,73,36,0,-10,240,40,255
22,74,7,1,-5,240,40,255
22,75,10,0,-15,250,40,255
22,76,39,1,-10,250,40,255
22,77,47,1,-10,250,40,255
22,78,37,0,-25,270,40,255
22,79,3,1,-35,270,40,265
22,80,21,1,-30,270,30,265
22,81,1,1,-40,270,30,270
22,82,6,1,-50,270,30,280
22,83,25,0,-50,265,30,280
22,84,30,0,-50,265,20,305
22,85,42,0,-65,265,20,320
22,86,24,1,-60,265,20,320
22,87,43,0,-40,265,10,320
22,88,23,0,-50,265,10,330
22,89,39,0,-60,280,10,330
22,90,15,1,-60,285,10,330
22,91,45,0,-60,285,10,345
22,92,12,1,-55,285,10,345
22,93,19,1,-55,285,10,345
22,94,32,0,-55,305,-5,345
22,95,37,1,-45,305,-5,345
22,96,17,1,-75,305,10,345
22,97,7,0,-90,315,10,345
22,98,9,0,-100,315,10,350
22,99,27,0,-90,305,10,350
23,0,48,0,50,50,50,80
23,1,23,0,40,50,50,90
23,2,18,1,50,50,50,90
23,3,38,1,55,50,50,90
23,4,17,0,35,70,50,90
23,5,46,0,25,70,50,105
23,6,15,1,25,75,50,105
23,7,8,1,10,75,50,115
23,8,37,0,-5,95,50,115
23,9,5,0,-15,95,55,115
23,10,12,0,-20,105,55,115
23,11,26,1,-10,105,50,115
23,12,17,1,-40,105,65,115
23,13,30,1,-40,105,75,115
23,14,7,1,-35,105,75,115
23,15,24,1,-30,105,75,115
23,16,20,0,-40,105,90,115
23,17,6,1,-50,105,90,125
23,18,21,1,-45,105,80,125
23,19,5,0,-55,105,85,125
23,20,15,1,-55,110,85,125
23,21,12,0,-60,120,85,125
23,22,13,1,-55,125,85,125
23,23,11,0,-60,125,85,125
23,24,30,0,-60,125,75,150
23,25,47,1,-60,125,75,150
23,26,3,1,-70,125,75,160
23,27,23,1,-70,130,70,160
23,28,26,0,-80,130,70,170
23,29,4,0,-95,145,70,170
23,30,41,1,-90,135,70,170
23,31,17,1,-120,135,85,170
23,32,3,0,-105,135,80,170
23,33,57,0,-105,135,80,195
23,34,21,1,-100,135,70,195
23,35,9,0,-110,135,70,200
23,36,12,0,-115,145,70,200
23,37,1,0,-105,145,60,200
23,38,17,1,-135,145,75,200
23,39,3,1,-145,145,75,210
23,40,14,0,-145,145,75,220
23,41,6,0,-135,145,70,220
23,42,42,1,-135,150,70,220
23,43,21,0,-145,150,90,220
23,44,20,0,-155,150,105,220
23,45,58,1,-155,160,105,220
23,46,26,1,-145,160,100,220
23,47,44,1,-140,160,100,220
23,48,25,1,-140,170,100,220
23,49,59,1,-140,185,100,220
23,50,24,1,-135,185,100,220
23,51,41,0,-145,200,100,220
23,52,39,0,-155,215,100,220
23,53,25,0,-155,210,100,220
23,54,5,0,-165,210,105,220
23,55,6,0,-155,210,100,220
23,56,43,1,-155,210,105,215
23,57,36,0,-155,205,105,230
23,58,24,1,-150,205,105,230
23,59,46,0,-160,205,105,245
23,60,10,1,-145,205,95,245
23,61,29,0,-165,205,100,245
23,62,7,1,-160,205,100,245
23,63,37,1,-150,205,100,245
23,64,23,1,-150,210,95,245
23,65,20,0,-160,210,110,245
23,66,14,0,-160,210,110,255
23,67,43,1,-160,210,115,250
23,68,29,1,-160,230,95,250
23,69,16,0,-175,240,95,250
23,70,39,1,-170,240,95,250
23,71,41,0,-180,255,95,250
23,72,20,0,-190,255,110,250
23,73,45,1,-190,265,110,250
23,74,27,0,-180,255,110,250
23,75,12,0,-185,265,110,250
23,76,39,0,-195,280,110,250
23,77,8,0,-195,285,100,250
23,78,46,1,-190,285,100,250
23,79,21,1,-185,285,90,250
23,80,30,1,-185,285,100,250
23,81,9,1,-180,285,100,250
23,82,42,1,-180,290,100,250
23,83,11,1,-175,290,100,250
23,84,29,1,-175,310,80,250
23,85,27,1,-175,325,75,250
23,86,31,1,-175,325,85,250
23,87,41,1,-170,315,85,250
23,88,21,1,-165,315,75,250
23,89,7,0,-180,325,75,250
23,90,8,0,-180,330,65,250
23,91,4,1,-170,330,65,250
23,92,39,0,-180,345,65,250
23,93,24,0,-185,345,65,250
23,94,43,0,-165,345,55,250
23,95,44,0,-165,345,65,260
23,96,47,0,-165,345,65,275
23,97,28,1,-155,345,65,275
23,98,6,1,-165,345,65,285
23,99,14,1,-165,355,65,285
24,0,21,0,40,50,70,50
24,1,47,0,40,50,70,65
24,2,41,1,45,40,70,65
24,3,43,1,45,40,75,60
24,4,38,1,50,40,75,60
24,5,1,1,40,40,75,65
24,6,21,0,30,40,95,65
24,7,4,0,15,55,95,65
24,8,41,0,5,70,95,65
24,9,31,1,5,70,105,65
24,10,19,0,5,70,105,65
24,11,7,0,-10,80,105,65
24,12,25,1,-10,90,105,65
24,13,30,0,-10,90,95,90
24,14,40,1,-10,80,105,90
24,15,13,0,-10,80,105,110
24,16,38,0,-20,90,105,110
24,17,26,0,-30,90,105,120
24,18,6,1,-40,90,105,130
24,19,28,1,-30,90,105,130
24,20,14,1,-30,100,105,130
24,21,43,0,-10,100,95,130
24,22,13,0,-10,100,95,150
24,23,25,1,-10,110,95,150
24,24,4,1,0,110,95,150
24,25,38,1,5,110,95,150
24,26,21,0,-5,110,115,150
24,27,20,0,-15,110,130,150
24,28,43,1,-15,110,135,145
24,29,37,0,-30,130,135,145
24,30,24,1,-25,130,135,145
24,31,42,1,-25,135,135,145
24,32,2,0,-35,135,155,145
24,33,1,1,-45,135,155,150
24,34,45,1,-45,145,155,150
24,35,8,1,-60,145,155,160
24,36,47,1,-60,145,155,160
24,37,5,1,-55,145,145,160
24,38,46,0,-65,145,145,175
24,39,11,1,-60,145,145,175
24,40,25,1,-60,155,145,175
24,41,19,0,-60,155,145,175
24,42,29,0,-80,155,150,175
24,43,42,1,-80,160,150,175
24,44,20,0,-90,160,165,175
24,45,16,0,-105,170,165,175
24,46,48,0,-105,170,165,205
24,47,25,0,-105,165,165,205
24,48,32,0,-105,185,150,205
24,49,42,0,-120,185,150,220
24,50,41,0,-130,200,150,220
24,51,4,1,-120,200,150,220
24,52,44,1,-115,200,150,220
24,53,24,0,-120,200,150,220
24,54,6,1,-130,200,150,230
24,55,27,1,-130,215,145,230
24,56,39,0,-140,230,145,230
24,57,25,1,-140,240,145,230
24,58,14,0,-140,240,145,240
24,59,42,0,-155,240,145,255
24,60,48,1,-155,240,145,255
24,61,6,1,-165,240,145,265
24,62,21,0,-175,240,165,265
24,63,46,1,-170,240,165,265
24,64,11,1,-165,240,165,265
24,65,30,1,-165,240,175,265
24,66,29,1,-165,260,155,265
24,67,17,0,-185,280,155,265
24,68,26,0,-195,280,155,275
24,69,57,1,-195,290,155,275
24,70,6,1,-205,290,155,285
24,71,11,1,-200,290,155,285
24,72,1,1,-210,290,155,290
24,73,58,0,-210,280,155,290
24,74,40,0,-210,290,145,290
24,75,4,1,-200,290,145,290
24,76,2,1,-195,290,135,290
24,77,59,1,-195,305,135,290
24,78,13,0,-195,305,135,310
24,79,30,0,-195,305,125,335
24,80,22,0,-205,305,135,335
24,81,44,1,-200,305,135,335
24,82,28,0,-220,305,135,350
24,83,18,0,-250,305,135,380
24,84,6,1,-260,305,135,390
24,85,60,0,-230,305,135,390
24,86,9,1,-225,305,135,390
24,87,23,1,-225,310,130,390
24,88,27,1,-225,325,125,390
24,89,42,1,-225,330,125,390
24,90,1,1,-235,330,125,395
24,91,17,1,-265,330,140,395
24,92,22,1,-265,335,130,395
24,93,7,1,-260,335,130,395
24,94,26,1,-250,335,125,395
24,95,12,1,-245,335,125,395
24,96,5,0,-255,335,130,395
24,97,40,1,-255,325,140,395
24,98,17,0,-275,345,140,395
24,99,9,0,-285,345,140,400
25,0,41,1,55,40,50,50
25,1,25,0,55,35,50,50
25,2,44,0,55,35,60,60
25,3,16,0,40,45,60,60
25,4,9,0,30,45,60,65
25,5,13,1,35,50,60,65
25,6,29,0,15,50,65,65
25,7,3,0,30,50,60,65
25,8,40,0,30,60,50,65
25,9,45,1,30,70,50,65
25,10,16,1,30,70,40,65
25,11,43,0,50,70,30,65
25,12,21,1,55,70,20,65
25,13,14,1,55,80,20,65
25,14,18,0,25,80,20,95
25,15,23,0,15,80,20,105
25,16,9,1,20,80,20,105
25,17,44,1,25,80,20,105
25,18,31,0,25,90,10,105
25,19,41,0,15,105,10,105
25,20,3,0,30,105,5,105
25,21,49,0,30,100,5,120
25,22,5,0,20,100,10,120
25,23,6,1,10,100,10,130
25,24,1,0,20,100,0,130
25,25,40,1,20,90,10,130
25,26,17,1,-10,90,25,130
25,27,27,1,-10,105,20,130
25,28,28,0,-30,105,20,145
25,29,9,1,-25,105,20,145
25,30,1,1,-35,105,20,150
25,31,32,1,-35,95,35,150
25,32,6,1,-45,95,35,160
25,33,20,1,-45,105,20,160
25,34,33,1,-45,120,20,160
25,35,1,1,-55,120,20,165
25,36,18,1,-45,120,20,165
25,37,25,0,-45,115,20,165
25,38,4,1,-35,115,20,165
25,39,46,1,-30,115,20,165
25,40,8,1,-45,115,20,175
25,41,23,1,-45,120,15,175
25,42,28,1,-35,120,15,175
25,43,26,0,-45,120,15,185
25,44,43,0,-25,120,5,185
25,45,19,1,-25,120,5,185
25,46,34,0,-25,105,30,185
25,47,38,0,-35,115,30,185
25,48,26,1,-25,115,25,185
25,49,28,0,-45,115,25,200
25,50,40,0,-45,125,15,200
25,51,50,0,-45,125,15,215
25,52,17,1,-75,125,30,215
25,53,44,1,-70,125,30,215
25,54,21,1,-65,125,20,215
25,55,38,0,-75,135,20,215
25,56,42,0,-90,135,20,230
25,57,20,1,-90,145,5,230
25,58,23,0,-100,145,5,240
25,59,37,1,-90,145,5,240
25,60,47,1,-90,145,5,240
25,61,19,0,-90,145,5,240
25,62,46,1,-85,145,5,240
25,63,6,1,-95,145,5,250
25,64,2,0,-105,145,25,250
25,65,4,1,-95,145,25,250
25,66,38,1,-90,145,25,250
25,67,11,1,-85,145,25,250
25,68,30,1,-85,145,35,250
25,69,10,0,-95,155,35,250
25,70,46,1,-90,155,35,250
25,71,4,0,-105,170,35,250
25,72,1,0,-95,170,25,250
25,73,25,1,-95,180,25,250
25,74,22,0,-105,180,35,250
25,75,10,1,-90,180,25,250
25,76,2,1,-85,180,15,250
25,77,18,1,-75,180,15,250
25,78,28,1,-65,180,15,250
25,79,39,1,-60,180,15,250
25,80,7,0,-75,190,15,250
25,81,35,0,-75,190,15,250
25,82,22,1,-75,195,5,250
25,83,6,1,-85,195,5,260
25,84,51,0,-85,180,5,280
25,85,4,0,-100,195,5,280
25,86,42,1,-100,200,5,280
25,87,24,0,-105,200,5,280
25,88,12,0,-110,210,5,280
25,89,52,0,-90,200,5,280
25,90,43,0,-70,200,-5,280
25,91,29,1,-70,220,-25,280
25,92,42,0,-85,220,-25,295
25,93,24,0,-90,220,-25,295
25,94,41,1,-85,210,-25,295
25,95,6,0,-75,210,-30,295
25,96,8,0,-75,215,-40,295
25,97,1,0,-65,215,-50,295
25,98,48,1,-65,215,-50,295
25,99,26,0,-75,215,-50,305
26,0,12,0,45,60,50,50
26,1,18,0,15,60,50,80
26,2,19,0,15,60,50,80
26,3,44,1,20,60,50,80
26,4,6,1,10,60,50,90
26,5,8,1,-5,60,50,100
26,6,1,1,-15,60,50,105
26,7,23,0,-25,60,50,115
26,8,39,1,-20,60,50,115
26,9,47,1,-20,60,50,115
26,10,11,0,-25,60,50,115
26,11,48,1,-25,60,50,115
26,12,41,0,-35,75,50,115
26,13,23,1,-35,80,45,115
26,14,24,1,-30,80,45,115
26,15,43,1,-30,80,50,110
26,16,4,1,-20,80,50,110
26,17,3,0,-5,80,45,110
26,18,42,0,-20,80,45,125
26,19,15,0,-5,75,45,125
26,20,30,1,-5,75,55,125
26,21,26,0,-15,75,55,135
26,22,47,1,-15,75,55,135
26,23,19,0,-15,75,55,135
26,24,37,0,-30,95,55,135
26,25,17,0,-50,115,55,135
26,26,39,0,-60,130,55,135
26,27,27,1,-60,145,50,135
26,28,16,0,-75,155,50,135
26,29,26,1,-65,155,45,135
26,30,12,1,-60,155,45,135
26,31,24,1,-55,155,45,135
26,32,43,1,-55,155,50,130
26,33,13,0,-55,155,50,150
26,34,11,1,-50,155,50,150
26,35,22,1,-50,160,40,150
26,36,37,0,-65,180,40,150
26,37,2,0,-75,180,60,150
26,38,41,0,-85,195,60,150
26,39,11,1,-80,195,60,150
26,40,5,1,-75,195,50,150
26,41,28,0,-95,195,50,165
26,42,15,0,-80,190,50,165
26,43,38,0,-90,200,50,165
26,44,23,1,-90,205,45,165
26,45,8,1,-105,205,45,175
26,46,12,0,-110,215,45,175
26,47,15,1,-110,220,45,175
26,48,25,1,-110,230,45,175
26,49,43,1,-110,230,50,170
26,50,45,1,-110,240,50,170
26,51,36,1,-110,250,50,170
26,52,1,1,-120,250,50,175
26,53,15,1,-120,255,50,175
26,54,38,0,-130,265,50,175
26,55,42,1,-130,270,50,175
26,56,7,0,-145,280,50,175
26,57,36,1,-145,290,50,175
26,58,25,0,-145,285,50,175
26,59,26,1,-135,285,45,175
26,60,6,0,-125,285,40,175
26,61,42,0,-140,285,40,190
26,62,30,1,-140,285,50,190
26,63,57,1,-140,295,50,190
26,64,1,1,-150,295,50,195
26,65,3,0,-135,295,45,195
26,66,27,0,-125,285,45,195
26,67,14,1,-125,295,45,195
26,68,36,1,-125,305,45,195
26,69,58,1,-125,315,45,195
26,70,20,1,-125,325,30,195
26,71,22,1,-125,330,20,195
26,72,45,1,-125,340,20,195
26,73,43,0,-105,340,10,195
26,74,25,1,-105,350,10,195
26,75,37,1,-95,350,10,195
26,76,24,1,-90,350,10,195
26,77,31,0,-90,360,0,195
26,78,27,1,-90,375,-5,195
26,79,46,1,-85,375,-5,195
26,80,6,1,-95,375,-5,205
26,81,4,1,-85,375,-5,205
26,82,30,1,-85,375,5,205
26,83,41,0,-95,390,5,205
26,84,14,1,-95,400,5,205
26,85,32,1,-95,390,20,205
26,86,9,1,-90,390,20,205
26,87,13,1,-85,395,20,205
26,88,40,1,-85,385,30,205
26,89,14,1,-85,395,30,205
26,90,16,1,-85,395,20,205
26,91,3,0,-70,395,15,205
26,92,4,0,-85,410,15,205
26,93,42,1,-85,415,15,205
26,94,23,1,-85,420,10,205
26,95,19,0,-85,420,10,205
26,96,22,0,-95,420,20,205
26,97,7,0,-110,430,20,205
26,98,38,1,-105,430,20,205
26,99,24,1,-100,430,20,205
27,0,49,0,50,45,50,65
27,1,8,1,35,45,50,75
27,2,44,1,40,45,50,75
27,3,18,1,50,45,50,75
27,4,42,1,50,50,50,75
27,5,19,0,50,50,50,75
27,6,17,0,30,70,50,75
27,7,44,1,35,70,50,75
27,8,48,1,35,70,50,75
27,9,12,0,30,80,50,75
27,10,5,0,20,80,55,75
27,11,42,0,5,80,55,90
27,12,44,0,5,80,65,100
27,13,46,1,10,80,65,100
27,14,37,0,-5,100,65,100
27,15,14,1,-5,110,65,100
27,16,3,1,-15,110,65,110
27,17,20,0,-25,110,80,110
27,18,21,0,-35,110,100,110
27,19,6,0,-25,110,95,110
27,20,13,1,-20,115,95,110
27,21,29,0,-40,115,100,110
27,22,11,1,-35,115,100,110
27,23,46,0,-45,115,100,125
27,24,12,1,-40,115,100,125
27,25,27,0,-30,105,100,125
27,26,26,1,-20,105,95,125
27,27,29,1,-20,125,75,125
27,28,44,0,-20,125,85,135
27,29,20,1,-20,135,70,135
27,30,11,0,-25,135,70,135
27,31,23,1,-25,140,65,135
27,32,9,1,-20,140,65,135
27,33,37,1,-10,140,65,135
27,34,27,1,-10,155,60,135
27,35,3,1,-20,155,60,145
27,36,5,1,-15,155,50,145
27,37,8,0,-15,160,40,145
27,38,15,0,0,155,40,145
27,39,41,1,5,145,40,145
27,40,37,1,15,145,40,145
27,41,17,0,-5,165,40,145
27,42,22,1,-5,170,30,145
27,43,21,1,0,170,20,145
27,44,39,0,-10,185,20,145
27,45,20,0,-20,185,35,145
27,46,38,1,-15,185,35,145
27,47,25,0,-15,180,35,145
27,48,48,0,-15,180,35,175
27,49,4,0,-30,195,35,175
27,50,13,1,-25,200,35,175
27,51,5,0,-35,200,40,175
27,52,47,1,-35,200,40,175
27,53,42,0,-50,200,40,190
27,54,6,0,-40,200,35,190
27,55,29,0,-60,200,40,190
27,56,24,1,-55,200,40,190
27,57,47,1,-55,200,40,190
27,58,50,0,-55,200,40,205
27,59,9,1,-50,200,40,205
27,60,41,1,-45,190,40,205
27,61,24,0,-50,190,40,205
27,62,22,0,-60,190,50,205
27,63,10,0,-70,200,50,205
27,64,12,1,-65,200,50,205
27,65,16,0,-80,210,50,205
27,66,6,1,-90,210,50,215
27,67,26,0,-100,210,50,225
27,68,41,1,-95,200,50,225
27,69,36,1,-95,210,50,225
27,70,1,0,-85,210,40,225
27,71,44,0,-85,210,50,235
27,72,10,0,-95,220,50,235
27,73,47,1,-95,220,50,235
27,74,8,0,-95,225,40,235
27,75,14,0,-95,225,40,245
27,76,11,1,-90,225,40,245
27,77,37,0,-105,245,40,245
27,78,17,0,-125,265,40,245
27,79,4,0,-140,280,40,245
27,80,7,1,-135,280,40,245
27,81,11,0,-140,280,40,245
27,82,44,0,-140,280,50,255
27,83,25,0,-140,275,50,255
27,84,42,1,-140,280,50,255
27,85,16,1,-140,280,40,255
27,86,43,0,-120,280,30,255
27,87,19,1,-120,280,30,255
27,88,36,0,-120,275,30,270
27,89,39,1,-115,275,30,270
27,90,2,0,-125,275,50,270
27,91,29,1,-125,295,30,270
27,92,13,1,-120,300,30,270
27,93,25,0,-120,295,30,270
27,94,31,1,-120,295,40,270
27,95,48,1,-120,295,40,270
27,96,45,1,-120,305,40,270
27,97,7,0,-135,315,40,270
27,98,23,0,-145,315,40,280
27,99,12,1,-140,315,40,280
28,0,44,0,50,50,60,60
28,1,13,0,50,50,60,80
28,2,22,0,40,50,70,80
28,3,25,0,40,45,70,80
28,4,27,0,50,35,70,80
28,5,29,0,30,35,75,80
28,6,11,0,25,35,75,80
28,7,43,1,25,35,80,75
28,8,14,0,25,35,80,85
28,9,25,1,25,45,80,85
28,10,6,0,35,45,75,85
28,11,57,1,35,55,75,85
28,12,8,0,35,60,65,85
28,13,30,0,35,60,55,110
28,14,49,1,35,65,55,110
28,15,10,1,50,65,45,110
28,16,48,1,50,65,45,110
28,17,44,1,55,65,45,110
28,18,25,1,55,75,45,110
28,19,15,0,70,70,45,110
28,20,20,1,70,80,30,110
28,21,45,0,70,80,30,125
28,22,30,1,70,80,40,125
28,23,48,1,70,80,40,125
28,24,1,0,80,80,30,125
28,25,20,0,70,80,45,125
28,26,9,0,60,80,45,130
28,27,28,0,40,80,45,145
28,28,31,1,40,80,55,145
28,29,37,0,25,100,55,145
28,30,21,1,30,100,45,145
28,31,6,1,20,100,45,155
28,32,28,0,0,100,45,170
28,33,20,1,0,110,30,170
28,34,8,0,0,115,20,170
28,35,9,1,5,115,20,170
28,36,4,1,15,115,20,170
28,37,26,1,25,115,15,170
28,38,19,1,25,115,15,170
28,39,36,1,25,125,15,170
28,40,15,0,40,120,15,170
28,41,38,1,45,120,15,170
28,42,18,1,55,120,15,170
28,43,16,0,40,130,15,170
28,44,42,0,25,130,15,185
28,45,25,0,25,125,15,185
28,46,15,1,25,130,15,185
28,47,23,0,15,130,15,195
28,48,46,1,20,130,15,195
28,49,24,0,15,130,15,195
28,50,30,0,15,130,5,220
28,51,28,1,25,130,5,220
28,52,27,0,35,120,5,220
28,53,18,0,5,120,5,250
28,54,6,0,15,120,0,250
28,55,1,0,25,120,-10,250
28,56,5,0,15,120,-5,250
28,57,26,0,5,120,-5,260
28,58,32,0,5,140,-20,260
28,59,22,0,-5,140,-10,260
28,60,8,1,-20,140,-10,270
28,61,58,0,-20,130,-10,270
28,62,26,1,-10,130,-15,270
28,63,24,0,-15,130,-15,270
28,64,3,0,0,130,-20,270
28,65,46,1,5,130,-20,270
28,66,42,0,-10,130,-20,285
28,67,23,1,-10,135,-25,285
28,68,1,1,-20,135,-25,290
28,69,8,1,-35,135,-25,300
28,70,21,1,-30,135,-35,300
28,71,14,1,-30,145,-35,300
28,72,6,0,-20,145,-40,300
28,73,33,1,-20,160,-40,300
28,74,20,1,-20,170,-55,300
28,75,44,0,-20,170,-45,310
28,76,48,1,-20,170,-45,310
28,77,45,0,-20,170,-45,325
28,78,30,1,-20,170,-35,325
28,79,11,0,-25,170,-35,325
28,80,19,0,-25,170,-35,325
28,81,7,1,-20,170,-35,325
28,82,34,0,-20,155,-10,325
28,83,4,1,-10,155,-10,325
28,84,8,1,-25,155,-10,335
28,85,38,1,-20,155,-10,335
28,86,21,1,-15,155,-20,335
28,87,6,0,-5,155,-25,335
28,88,39,1,0,155,-25,335
28,89,29,0,-20,155,-20,335
28,90,12,1,-15,155,-20,335
28,91,38,0,-25,165,-20,335
28,92,28,0,-45,165,-20,350
28,93,9,1,-40,165,-20,350
28,94,24,0,-45,165,-20,350
28,95,41,1,-40,155,-20,350
28,96,42,0,-55,155,-20,365
28,97,44,0,-55,155,-10,375
28,98,5,1,-50,155,-20,375
28,99,10,0,-60,165,-20,375
29,0,19,1,50,50,50,50
29,1,15,0,65,45,50,50
29,2,16,1,65,45,40,50
29,3,7,0,50,55,40,50
29,4,47,0,50,55,40,65
29,5,21,0,40,55,60,65
29,6,44,1,45,55,60,65
29,7,15,0,60,50,60,65
29,8,11,1,65,50,60,65
29,9,1,1,55,50,60,70
29,10,42,0,40,50,60,85
29,11,45,0,40,50,60,100
29,12,22,0,30,50,70,100
29,13,13,0,30,50,70,120
29,14,40,0,30,60,60,120
29,15,39,0,20,75,60,120
29,16,3,1,10,75,60,130
29,17,7,0,-5,85,60,130
29,18,45,0,-5,85,60,145
29,19,10,1,10,85,50,145
29,20,13,1,15,90,50,145
29,21,30,1,15,90,60,145
29,22,21,0,5,90,80,145
29,23,3,1,-5,90,80,155
29,24,26,0,-15,90,80,165
29,25,13,0,-15,90,80,185
29,26,23,0,-25,90,80,195
29,27,40,0,-25,100,70,195
29,28,6,1,-35,100,70,205
29,29,45,0,-35,100,70,220
29,30,10,1,-20,100,60,220
29,31,39,1,-15,100,60,220
29,32,25,1,-15,110,60,220
29,33,14,1,-15,120,60,220
29,34,5,1,-10,120,50,220
29,35,4,1,0,120,50,220
29,36,17,1,-30,120,65,220
29,37,36,1,-30,130,65,220
29,38,20,0,-40,130,80,220
29,39,41,0,-50,145,80,220
29,40,37,1,-40,145,80,220
29,41,40,1,-40,135,90,220
29,42,2,0,-50,135,110,220
29,43,39,0,-60,150,110,220
29,44,28,0,-80,150,110,235
29,45,12,1,-75,150,110,235
29,46,10,0,-85,160,110,235
29,47,24,1,-80,160,110,235
29,48,44,0,-80,160,120,245
29,49,9,1,-75,160,120,245
29,50,13,1,-70,165,120,245
29,51,45,1,-70,175,120,245
29,52,24,1,-65,175,120,245
29,53,39,1,-60,175,120,245
29,54,4,0,-75,190,120,245
29,55,41,1,-70,180,120,245
29,56,22,1,-70,185,110,245
29,57,30,0,-70,185,100,270
29,58,18,1,-60,185,100,270
29,59,16,1,-60,185,90,270
29,60,45,1,-60,195,90,270
29,61,13,1,-55,200,90,270
29,62,11,0,-60,200,90,270
29,63,29,1,-60,220,70,270
29,64,49,0,-60,215,70,285
29,65,40,1,-60,205,80,285
29,66,37,1,-50,205,80,285
29,67,44,0,-50,205,90,295
29,68,13,1,-45,210,90,295
29,69,48,1,-45,210,90,295
29,70,24,1,-40,210,90,295
29,71,39,0,-50,225,90,295
29,72,23,1,-50,230,85,295
29,73,42,0,-65,230,85,310
29,74,44,1,-60,230,85,310
29,75,57,0,-60,230,85,335
29,76,27,0,-50,220,85,335
29,77,18,1,-40,220,85,335
29,78,20,1,-40,230,70,335
29,79,26,0,-50,230,70,345
29,80,39,1,-45,230,70,345
29,81,6,1,-55,230,70,355
29,82,13,1,-50,235,70,355
29,83,50,0,-50,235,70,370
29,84,11,0,-55,235,70,370
29,85,5,0,-65,235,75,370
29,86,8,0,-65,240,65,370
29,87,39,0,-75,255,65,370
29,88,58,1,-75,265,65,370
29,89,9,0,-85,265,65,375
29,90,28,0,-105,265,65,390
29,91,59,1,-105,280,65,390
29,92,2,1,-100,280,55,390
29,93,13,0,-100,280,55,410
29,94,47,1,-100,280,55,410
29,95,20,1,-100,290,40,410
29,96,16,0,-115,300,40,410
29,97,44,1,-110,300,40,410
29,98,7,0,-125,310,40,410
29,99,19,0,-125,310,40,410
30,0,44,0,50,50,60,60
30,1,28,0,30,50,60,75
30,2,21,1,35,50,50,75
30,3,23,1,35,55,45,75
30,4,22,1,35,60,35,75
30,5,47,1,35,60,35,75
30,6,1,1,25,60,35,80
30,7,16,1,25,60,25,80
30,8,29,1,25,80,5,80
30,9,40,0,25,90,-5,80
30,10,41,0,15,105,-5,80
30,11,27,0,25,95,-5,80
30,12,44,0,25,95,5,90
30,13,1,0,35,95,-5,90
30,14,43,1,35,95,0,85
30,15,9,1,40,95,0,85
30,16,22,0,30,95,10,85
30,17,47,0,30,95,10,100
30,18,31,0,30,105,0,100
30,19,18,1,40,105,0,100
30,20,42,0,25,105,0,115
30,21,15,0,40,100,0,115
30,22,37,1,50,100,0,115
30,23,10,0,40,110,0,115
30,24,57,0,40,110,0,140
30,25,45,0,40,110,0,155
30,26,22,0,30,110,10,155
30,27,14,0,30,110,10,165
30,28,28,1,40,110,10,165
30,29,15,0,55,105,10,165
30,30,37,1,65,105,10,165
30,31,39,1,70,105,10,165
30,32,9,1,75,105,10,165
30,33,12,0,70,115,10,165
30,34,13,0,70,115,10,185
30,35,45,1,70,125,10,185
30,36,36,0,70,120,10,200
30,37,19,1,70,120,10,200
30,38,21,0,60,120,30,200
30,39,16,0,45,130,30,200
30,40,43,1,45,130,35,195
30,41,40,0,45,140,25,195
30,42,14,0,45,140,25,205
30,43,58,1,45,150,25,205
30,44,1,0,55,150,15,205
30,45,2,0,45,150,35,205
30,46,20,0,35,150,50,205
30,47,28,1,45,150,50,205
30,48,5,0,35,150,55,205
30,49,13,0,35,150,55,225
30,50,29,1,35,170,35,225
30,51,38,0,25,180,35,225
30,52,24,0,20,180,35,225
30,53,32,0,20,200,20,225
30,54,21,0,10,200,40,225
30,55,12,1,15,200,40,225
30,56,17,1,-15,200,55,225
30,57,7,0,-30,210,55,225
30,58,3,1,-40,210,55,235
30,59,38,0,-50,220,55,235
30,60,43,0,-30,220,45,235
30,61,37,1,-20,220,45,235
30,62,2,1,-15,220,35,235
30,63,14,0,-15,220,35,245
30,64,24,0,-20,220,35,245
30,65,12,1,-15,220,35,245
30,66,28,0,-35,220,35,260
30,67,6,0,-25,220,30,260
30,68,14,0,-25,220,30,270
30,69,11,0,-30,220,30,270
30,70,22,0,-40,220,40,270
